clause_id,app_name,source_document,clause_text,best_match_taxonomy_id,dpdp_category,matched_act,verdict,verdict_score,justification,label_status,label_needs_review,cache_key,run_id,model
S001547,Telegram,Telegram Privacy Policy,"Telegram has an API that allows third-party developers to create bots. Bots are apps that look like special Telegram users: you can talk to them from your chat list, add them to groups or use a special “inline” interface to access their features. By performing any of these actions, you will be sending some of your data to the respective third-party bot developers.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the functionality of bots and data sharing with third-party developers, but does not address any of the specific statutory requirements related to data principal rights, consent, children's data, intermediary liability, or conflict of interest as outlined in the candidate rules.",NEW_SUCCESS,False,63d083d76508b8c8e715f95bf61a2c771a7d439cdd6b629a3fe3cd794b60e138,run-c6bf936e43df-5d0fde37,qwen3:8b
S000370,Google,Google Privacy Policy,"This Privacy Policy doesn’t apply to: Services offered by other companies or individuals, including products or sites they offer that may include Google services to which the policy applies, or products or sites displayed to you in search results, or linked from our services",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the scope of the Privacy Policy and does not address any of the statutory requirements related to consent, withdrawal, or management of consent as outlined in the candidate rules.",NEW_SUCCESS,False,258bc3127ec60340bf3c78f91a568fc6d479a36f9a8e92f4b1ed2b3fbd61eef2,run-c6bf936e43df-5d0fde37,qwen3:8b
S001541,Telegram,Telegram Privacy Policy,Telegram Premium users don’t see ads and are not affected by the Telegram Ad Platform.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the absence of ads for Premium users but does not address any of the statutory requirements related to breach notification, consent management, or intermediary liability under the DPDP Act 2023, DPDP Rules 2025, or IT Act 2000.",NEW_SUCCESS,False,e4ac2fcbcc95cfef03b077c5a18bfa7a5b101277f8eda0052e0a754e3e2fbc33,run-c6bf936e43df-5d0fde37,qwen3:8b
S001520,Telegram,Telegram Privacy Policy,"When you send photos, videos or files via secret chats, before being uploaded, each item is encrypted with a separate key, not known to the server. This key and the file’s location are then encrypted again, this time with the secret chat’s key — and sent to your recipient. They can then download and decipher the file. This means that the file is technically on one of Telegram’s servers, but it looks like a piece of random indecipherable garbage to everyone except for you and the recipient. We don’t know what this random data stands for and we have no idea which particular chat it belongs to. We periodically purge this random data from our servers to save disk space.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses encryption and data storage in secret chats but does not directly address any of the candidate rules. It does not specify retention periods for logs, data principal rights, security safeguards, or access control measures as required by the candidate rules.",NEW_SUCCESS,False,6604a1fae91cac090eaa4ade877b8dd4a89936553eed83d045afefd9dcd2198c,run-c6bf936e43df-5d0fde37,qwen3:8b
S002289,WhatsApp,WhatsappBusinessTermsOfService,• Ensure your opt-in and opt-out flows are clear and intuitive for users.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general user experience and clarity of opt-in/opt-out flows but does not specifically address the statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or use of a Consent Manager as outlined in the candidate rules.",NEW_SUCCESS,False,efe36735fa773778e525bc803063370466dac0ae5608483981062d080868a518,run-c6bf936e43df-5d0fde37,qwen3:8b
S000301,Google,Google Privacy Policy,"We use various technologies to collect and store information, including cookies, pixel tags, local storage, such as browser web storage or application data caches, databases, and server logs.",DPDP_RUL-0173,Security Safeguards,DPDP_RULES_2025,Partially Compliant,0.5,"The clause mentions the use of technologies like server logs, which relates to logging and monitoring, but it does not specify mechanisms for monitoring, review, or detection of unauthorized access as required by DPDP_RUL-0173.",NEW_SUCCESS,False,0ac7b6d9933bb6fec44f6a4a08fb3246a783b14718f700be56d57b64075d42e5,run-c6bf936e43df-5d0fde37,qwen3:8b
S001623,Telegram,Telegram_premium_Terms of Service,"Post illegal pornographic content on publicly viewable Telegram channels, bots, etc., distribute or promote child sexual abuse materials.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses restrictions on illegal content, including child sexual abuse materials, but does not directly address the statutory requirements related to children or vulnerable groups under the DPDP Act 2023 or DPDP Rules 2025. It does not provide verifiable consent mechanisms for children or",NEW_SUCCESS,False,c4c7ea0e8d38acbdc40e3915c6e41fa31988065eaaa10ecc97ca2df07a2d9347,run-c6bf936e43df-5d0fde37,qwen3:8b
S000780,Meta,MetaPrivacyPolicy,Privacy Centre 0:00 / 1:34 How do we use your information?,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses how the platform uses information but does not address any of the specific statutory requirements related to consent withdrawal, breach notification, or intermediary liability under the DPDP Act 2023 or IT Act 2000.",NEW_SUCCESS,False,82356f54d0b9567756934f500f620d51156d1463dc0557e04630b448d246d86f,run-c6bf936e43df-5d0fde37,qwen3:8b
S001537,Telegram,Telegram Privacy Policy,We may also store some aggregated metadata to create Telegram features (see section 5.5 below) that work across all your devices.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the storage of aggregated metadata for creating Telegram features but does not address the specific statutory requirements under the IT Act 2000, such as security safeguards or intermediary liability. It does not fulfill the checkable tests for either [IT_ACT_2-0279] or [IT_ACT_2-0290].",NEW_SUCCESS,False,a0e01d82caaee8fba6d6c2e88d450a699cd4b34b89f571794fad401db7eb8fee,run-c6bf936e43df-5d0fde37,qwen3:8b
S001601,Telegram,Telegram Privacy Policy,Added 8.4. Translation of Messages at the Request of the User and 8.5. Transcription of Voice Messages at the Request of the User.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses translation and transcription of messages at the user's request but does not address data principal rights, data retention, or erasure as required by the specified statutory rules.",NEW_SUCCESS,False,fc08224d1f95739d2b1850de6c52b00bc5ef0de8acb97241569c755a0f5d8c82,run-c6bf936e43df-5d0fde37,qwen3:8b
S000943,Meta,MetaPrivacyPolicy,"details on each information category). The actual information that we use depends on your factual circumstances, but could include any of the following: The categories of information depend on the specific circumstances of each mandatory request or obligation. Only the information necessary to comply with the relevant legal obligation will be shared or otherwise processed. For example, for civil matters, this will typically include limited information (such as contact details and login information). However, depending on the circumstances, it could include the following:",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the categories of information used based on legal obligations and does not address security safeguards, access control, logging, monitoring, or retention of logs as required by the candidate rules.",NEW_SUCCESS,False,00da7ed5267183579734ae9debfb2fc3efe5a40def1a12e34efeb0db5ca61fb6,run-c6bf936e43df-5d0fde37,qwen3:8b
S001847,WhatsApp,WhatsApp Business Data Security Terms,b. Camera surveillance systems at the Data Processing Facility;,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses camera surveillance systems at a Data Processing Facility, which does not directly address any of the statutory requirements related to consent, grievance redressal, security safeguards, or intermediary liability. It does not fulfill the semantic match criteria for any of the candidate rules.",NEW_SUCCESS,False,34e7153b63deb896dd2c3dc5cc93c8a617ddecbabdb2f842be272e356e767b45,run-c6bf936e43df-5d0fde37,qwen3:8b
